"No.","Time","Source","Destination","Protocol","Length","Info"
"459","6.143323","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=276941 Win=4127 Len=0"
"460","6.184473","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=276941 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 468]"
"461","6.184528","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=278161 Win=4127 Len=0"
"462","6.225973","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=278161 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 468]"
"463","6.226045","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=279381 Win=4127 Len=0"
"464","6.245793","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=279381 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 468]"
"465","6.245852","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=280601 Win=4127 Len=0"
"466","6.268094","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=280601 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 468]"
"467","6.268154","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=281821 Win=4127 Len=0"
"468","6.304489","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Encrypted Alert, Ignored Unknown Record"
"469","6.304542","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=283041 Win=4127 Len=0"
"470","6.304681","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"471","6.304707","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=284261 Win=4127 Len=0"
"472","6.345490","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"473","6.345550","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=285481 Win=4127 Len=0"
"474","6.385022","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"475","6.385074","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=286701 Win=4127 Len=0"
"476","6.463252","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=286701 Ack=1 Win=631 Len=1220"
"477","6.463308","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=287921 Win=4127 Len=0"
"478","6.509285","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"479","6.509349","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=289141 Win=4127 Len=0"
"480","6.551114","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"481","6.551167","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=290361 Win=4127 Len=0"
"482","6.591705","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"483","6.591762","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=291581 Win=4127 Len=0"
"484","6.664715","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"485","6.664770","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=292801 Win=4127 Len=0"
"486","6.756563","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"487","6.756617","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=294021 Win=4127 Len=0"
"488","6.784998","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"489","6.785039","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=295241 Win=4127 Len=0"
"490","6.826965","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"491","6.827008","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=296461 Win=4127 Len=0"
"492","6.827129","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"493","6.827149","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=297681 Win=4127 Len=0"
"494","6.884632","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"495","6.884685","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=298901 Win=4127 Len=0"
"496","6.884835","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=298901 Ack=1 Win=631 Len=1220"
"497","6.884859","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=300121 Win=4127 Len=0"
"498","6.967613","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"499","6.967655","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=301341 Win=4127 Len=0"
"500","7.025005","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"501","7.025047","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=302561 Win=4127 Len=0"
"502","7.129870","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"503","7.129925","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=303781 Win=4127 Len=0"
"504","7.149293","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"505","7.149333","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=305001 Win=4127 Len=0"
"506","7.184901","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"507","7.184956","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=306221 Win=4127 Len=0"
"508","7.264789","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"509","7.264831","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=307441 Win=4127 Len=0"
"510","7.306438","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"511","7.306485","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=308661 Win=4127 Len=0"
"512","7.346480","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"513","7.346531","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=309881 Win=4127 Len=0"
"514","7.407951","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"515","7.407997","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=311101 Win=4127 Len=0"
"516","7.464861","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"517","7.464920","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=312321 Win=4127 Len=0"
"518","7.485920","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"519","7.485965","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=313541 Win=4127 Len=0"
"520","7.546228","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"521","7.546280","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=314761 Win=4127 Len=0"
"522","7.585520","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"523","7.585581","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=315981 Win=4127 Len=0"
"524","7.589735","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"525","7.589773","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=317201 Win=4127 Len=0"
"526","7.697588","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"527","7.697636","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=318421 Win=4127 Len=0"
"528","7.697817","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"529","7.697857","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=319641 Win=4127 Len=0"
"530","7.823250","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"531","7.823293","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=320861 Win=4127 Len=0"
"532","7.886186","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"533","7.886231","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=322081 Win=4127 Len=0"
"534","7.944414","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"535","7.944456","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=323301 Win=4127 Len=0"
"536","7.984404","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"537","7.984448","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=324521 Win=4127 Len=0"
"538","8.003612","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"539","8.003659","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=325741 Win=4127 Len=0"
"540","8.038731","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"541","8.038785","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=326961 Win=4127 Len=0"
"542","8.064012","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"543","8.064057","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=328181 Win=4127 Len=0"
"544","8.118209","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"545","8.118281","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=329401 Win=4127 Len=0"
"546","8.142743","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"547","8.142878","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=330621 Win=4127 Len=0"
"548","8.192971","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"549","8.193032","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=331841 Win=4127 Len=0"
"550","8.223870","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"551","8.223925","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=333061 Win=4127 Len=0"
"552","8.280788","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"553","8.280832","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=334281 Win=4127 Len=0"
"554","8.305292","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"555","8.305334","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=335501 Win=4127 Len=0"
"556","8.383541","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"557","8.383598","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=336721 Win=4127 Len=0"
"558","8.397764","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"559","8.397820","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=337941 Win=4127 Len=0"
"560","8.397975","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"561","8.398006","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=339161 Win=4127 Len=0"
"562","8.438613","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"563","8.438653","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=340381 Win=4127 Len=0"
"564","8.466463","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"565","8.466504","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=341601 Win=4127 Len=0"
"566","8.581762","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=341601 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 661]"
"567","8.581819","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=342821 Win=4127 Len=0"
"568","8.624190","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=342821 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 661]"
"569","8.624247","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=344041 Win=4127 Len=0"
"570","8.663075","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=344041 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 661]"
"571","8.663131","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=345261 Win=4127 Len=0"
"572","8.725207","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=345261 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 661]"
"573","8.725255","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=346481 Win=4127 Len=0"
"574","8.864789","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=346481 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 661]"
"575","8.864848","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=347701 Win=4127 Len=0"
"576","8.904466","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=347701 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 661]"
"577","8.904507","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=348921 Win=4127 Len=0"
"578","8.943257","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=348921 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 661]"
"579","8.943315","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=350141 Win=4127 Len=0"
"580","8.994297","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=350141 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 661]"
"581","8.994445","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=351361 Win=4127 Len=0"
"582","9.039639","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=351361 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 661]"
"583","9.039685","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=352581 Win=4127 Len=0"
"584","9.039844","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=352581 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 661]"
"585","9.039883","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=353801 Win=4127 Len=0"
"586","9.072917","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=353801 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 661]"
"587","9.072960","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=355021 Win=4127 Len=0"
"588","9.087399","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=355021 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 661]"
"589","9.087459","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=356241 Win=4127 Len=0"
"590","9.113110","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=356241 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 661]"
"591","9.113166","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=357461 Win=4127 Len=0"
"592","9.143588","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=357461 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 661]"
"593","9.143646","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=358681 Win=4127 Len=0"
"594","9.195435","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=358681 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 661]"
"595","9.195495","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=359901 Win=4127 Len=0"
